District,Crop,Year,Season,Area,Temperature,Rainfall,Yield
AHMEDNAGAR,Maize,2007-01-01,Kharif,23600.0,23.806892,162.625,3.114406779661017
AHMEDNAGAR,Maize,2007-01-01,Rabi,12500.0,23.080957,0.075,2.192
AHMEDNAGAR,Maize,2007-01-01,Summer,1100.0,29.396408,11.65,1.4545454545454546
AHMEDNAGAR,Maize,2008-01-01,Kharif,22100.0,23.551321,143.1,3.1447963800904977
AHMEDNAGAR,Maize,2008-01-01,Rabi,10200.0,22.263203,8.774999,2.7450980392156863
AHMEDNAGAR,Maize,2008-01-01,Summer,1800.0,28.781588,4.75,1.5
AHMEDNAGAR,Maize,2009-01-01,Kharif,38500.0,24.205187,181.8,2.864935064935065
AHMEDNAGAR,Maize,2009-01-01,Rabi,11600.0,23.337294,2.0,2.2413793103448274
AHMEDNAGAR,Maize,2009-01-01,Summer,3500.0,29.561506,18.2,1.457142857142857
AKOLA,Maize,2007-01-01,Kharif,3100.0,27.65188,219.775,3.193548387096774
AKOLA,Maize,2007-01-01,Rabi,300.0,24.36371,0.425,2.6666666666666665
AKOLA,Maize,2007-01-01,Summer,100.0,33.61608,1.6500001,1.0
AKOLA,Maize,2008-01-01,Kharif,2100.0,27.026417,171.77501,3.0476190476190474
AKOLA,Maize,2008-01-01,Rabi,300.0,24.109062,4.825,1.6666666666666667
AKOLA,Maize,2009-01-01,Kharif,1400.0,28.256237,197.125,2.2142857142857144
AKOLA,Maize,2009-01-01,Rabi,400.0,25.657476,6.475,0.5
AMRAVATI,Maize,2007-01-01,Kharif,1700.0,27.133312,254.3,3.176470588235294
AMRAVATI,Maize,2007-01-01,Summer,100.0,33.541447,5.4500003,1.0
AMRAVATI,Maize,2008-01-01,Kharif,1500.0,26.404854,206.54999,3.0
AMRAVATI,Maize,2008-01-01,Summer,100.0,33.410744,2.0500002,1.0
AMRAVATI,Maize,2009-01-01,Kharif,1400.0,27.877054,227.65,2.2142857142857144
AURANGABAD,Maize,2007-01-01,Kharif,108000.0,25.364769,218.175,2.810185185185185
AURANGABAD,Maize,2007-01-01,Rabi,1500.0,23.79403,0.125,3.1333333333333333
AURANGABAD,Maize,2007-01-01,Summer,200.0,31.227814,6.05,1.5
AURANGABAD,Maize,2008-01-01,Kharif,113000.0,25.080696,214.29999,2.7548672566371684
AURANGABAD,Maize,2008-01-01,Rabi,1000.0,23.340515,2.9999998,3.1
AURANGABAD,Maize,2008-01-01,Summer,200.0,30.783596,2.45,1.5
AURANGABAD,Maize,2009-01-01,Kharif,124800.0,25.959091,218.175,2.66025641025641
AURANGABAD,Maize,2009-01-01,Rabi,1300.0,24.417812,1.9749999,2.769230769230769
AURANGABAD,Maize,2009-01-01,Summer,400.0,31.630081,3.2,1.25
BEED,Maize,2007-01-01,Kharif,3900.0,25.9398,162.225,1.1282051282051282
BEED,Maize,2007-01-01,Rabi,3700.0,25.367104,0.0,1.8108108108108107
BEED,Maize,2007-01-01,Summer,600.0,32.353897,6.15,1.5
BEED,Maize,2008-01-01,Kharif,8300.0,25.969276,159.875,1.0602409638554218
BEED,Maize,2008-01-01,Rabi,2600.0,24.34031,7.2750006,1.2307692307692308
BEED,Maize,2008-01-01,Summer,300.0,32.01108,4.4,1.3333333333333333
BEED,Maize,2009-01-01,Kharif,7300.0,26.490297,185.90001,0.8767123287671232
BEED,Maize,2009-01-01,Rabi,4300.0,25.540756,6.175,1.0465116279069768
BEED,Maize,2009-01-01,Summer,500.0,32.468872,3.1499999,1.0
BHANDARA,Maize,2007-01-01,Kharif,100.0,27.659676,311.9,3.0
BULDHANA,Maize,2007-01-01,Kharif,61500.0,26.11428,236.75,3.190243902439025
BULDHANA,Maize,2007-01-01,Rabi,2700.0,24.110886,0.45000002,2.703703703703704
BULDHANA,Maize,2007-01-01,Summer,400.0,32.165134,3.25,1.5
BULDHANA,Maize,2008-01-01,Kharif,54900.0,25.762877,209.775,3.0255009107468123
BULDHANA,Maize,2008-01-01,Rabi,1400.0,23.546461,4.4999995,1.8571428571428568
BULDHANA,Maize,2008-01-01,Summer,100.0,31.577412,2.8500001,1.0
BULDHANA,Maize,2009-01-01,Kharif,83200.0,26.806496,208.225,2.2211538461538463
BULDHANA,Maize,2009-01-01,Rabi,1700.0,24.859028,3.575,0.4705882352941176
CHANDRAPUR,Maize,2009-01-01,Kharif,100.0,28.945341,288.375,2.0
CHANDRAPUR,Maize,2009-01-01,Summer,100.0,35.11644,2.75,1.0
DHULE,Maize,2007-01-01,Kharif,34700.0,26.83617,304.8,2.492795389048992
DHULE,Maize,2007-01-01,Rabi,800.0,24.469992,1.1,3.125
DHULE,Maize,2007-01-01,Summer,400.0,31.754921,2.6,1.25
DHULE,Maize,2008-01-01,Kharif,32300.0,26.411572,130.975,1.3529411764705883
DHULE,Maize,2008-01-01,Rabi,900.0,23.83049,0.05,3.111111111111111
DHULE,Maize,2008-01-01,Summer,100.0,30.846302,0.0,1.0
DHULE,Maize,2009-01-01,Kharif,37900.0,27.499107,117.149994,2.2506596306068603
DHULE,Maize,2009-01-01,Rabi,2100.0,25.20696,2.1,3.095238095238096
DHULE,Maize,2009-01-01,Summer,700.0,31.854961,0.75,1.1428571428571428
GADCHIROLI,Maize,2007-01-01,Kharif,2300.0,27.203485,358.19998,3.0869565217391304
GADCHIROLI,Maize,2007-01-01,Rabi,400.0,25.422073,3.0000002,2.75
GADCHIROLI,Maize,2008-01-01,Kharif,2200.0,26.588055,332.05002,1.5
GADCHIROLI,Maize,2008-01-01,Rabi,200.0,24.988092,26.325,2.0
GADCHIROLI,Maize,2009-01-01,Kharif,2200.0,28.37813,383.25,2.227272727272727
GADCHIROLI,Maize,2009-01-01,Rabi,300.0,26.275059,2.775,0.3333333333333333
GONDIA,Maize,2007-01-01,Kharif,100.0,27.401127,325.6,3.0
GONDIA,Maize,2008-01-01,Kharif,100.0,26.624361,256.7,2.0
GONDIA,Maize,2009-01-01,Kharif,100.0,28.375538,275.2,2.0
HINGOLI,Maize,2007-01-01,Kharif,500.0,26.072144,186.0,0.8
HINGOLI,Maize,2007-01-01,Rabi,200.0,24.508959,0.1,2.5
HINGOLI,Maize,2008-01-01,Kharif,1100.0,26.038746,213.1,0.8181818181818182
HINGOLI,Maize,2008-01-01,Rabi,300.0,23.983185,5.6000004,1.6666666666666667
HINGOLI,Maize,2008-01-01,Summer,100.0,32.750313,1.4000001,1.0
HINGOLI,Maize,2009-01-01,Kharif,800.0,26.85836,222.975,1.125
HINGOLI,Maize,2009-01-01,Rabi,300.0,25.274761,3.425,0.3333333333333333
HINGOLI,Maize,2009-01-01,Summer,300.0,33.031616,7.7999997,1.3333333333333333
JALGAON,Maize,2007-01-01,Kharif,61200.0,27.397625,255.875,2.88562091503268
JALGAON,Maize,2007-01-01,Rabi,5800.0,24.669043,0.025,2.586206896551724
JALGAON,Maize,2007-01-01,Summer,2300.0,32.829575,1.5500001,1.5217391304347827
JALGAON,Maize,2008-01-01,Kharif,69000.0,27.125673,160.7,2.534782608695652
JALGAON,Maize,2008-01-01,Rabi,5300.0,23.720247,2.875,2.8867924528301887
JALGAON,Maize,2008-01-01,Summer,400.0,31.924316,0.95000005,1.5
JALGAON,Maize,2009-01-01,Kharif,76300.0,28.18943,160.325,2.199213630406291
JALGAON,Maize,2009-01-01,Rabi,9400.0,25.526712,0.65000004,2.978723404255319
JALGAON,Maize,2009-01-01,Summer,1300.0,32.625427,0.3,1.5384615384615383
JALNA,Maize,2007-01-01,Kharif,59700.0,25.781612,201.05,3.1892797319933
JALNA,Maize,2007-01-01,Rabi,8500.0,23.738255,0.125,3.0352941176470587
JALNA,Maize,2008-01-01,Kharif,56800.0,25.651335,208.55,1.5774647887323945
JALNA,Maize,2008-01-01,Rabi,4100.0,23.16785,4.625,1.902439024390244
JALNA,Maize,2008-01-01,Summer,200.0,31.679138,1.25,1.5
JALNA,Maize,2009-01-01,Kharif,59600.0,26.513798,208.475,2.0822147651006717
JALNA,Maize,2009-01-01,Rabi,1800.0,24.38102,1.7750001,2.7777777777777777
KOLHAPUR,Maize,2007-01-01,Kharif,2300.0,23.716825,201.97499,1.9565217391304348
KOLHAPUR,Maize,2007-01-01,Rabi,6800.0,25.57707,0.125,3.147058823529412
KOLHAPUR,Maize,2007-01-01,Summer,2500.0,28.219091,34.2,1.96
KOLHAPUR,Maize,2008-01-01,Kharif,2800.0,23.425827,210.3,1.9285714285714288
KOLHAPUR,Maize,2008-01-01,Rabi,7000.0,24.613047,14.4,2.557142857142857
KOLHAPUR,Maize,2008-01-01,Summer,300.0,27.548283,12.95,2.0
KOLHAPUR,Maize,2009-01-01,Kharif,2900.0,23.862267,202.52501,2.3448275862068964
KOLHAPUR,Maize,2009-01-01,Rabi,6200.0,25.819551,0.95,2.8225806451612905
KOLHAPUR,Maize,2009-01-01,Summer,1900.0,28.585262,11.4,2.0
LATUR,Maize,2007-01-01,Kharif,4000.0,24.901548,177.55,0.825
LATUR,Maize,2007-01-01,Rabi,600.0,24.292902,0.0,2.6666666666666665
LATUR,Maize,2007-01-01,Summer,400.0,31.403381,9.05,1.25
LATUR,Maize,2008-01-01,Kharif,4800.0,25.391674,132.725,0.8125
LATUR,Maize,2008-01-01,Rabi,800.0,23.90892,17.124998,1.875
LATUR,Maize,2008-01-01,Summer,300.0,31.780823,10.7,1.3333333333333333
LATUR,Maize,2009-01-01,Kharif,3800.0,25.92611,151.675,1.1578947368421053
LATUR,Maize,2009-01-01,Rabi,1000.0,25.214855,5.25,0.4
LATUR,Maize,2009-01-01,Summer,500.0,32.0085,19.7,1.2
NAGPUR,Maize,2007-01-01,Kharif,500.0,27.745413,297.77502,3.0
NAGPUR,Maize,2008-01-01,Kharif,600.0,27.042223,194.45,1.5
NAGPUR,Maize,2009-01-01,Kharif,200.0,28.595757,235.625,2.0
NANDED,Maize,2007-01-01,Kharif,500.0,26.81435,184.85,0.8
NANDED,Maize,2007-01-01,Rabi,700.0,25.447025,0.0,2.7142857142857144
NANDED,Maize,2007-01-01,Summer,100.0,33.404182,7.05,1.0
NANDED,Maize,2008-01-01,Kharif,700.0,26.917562,205.15001,0.8571428571428571
NANDED,Maize,2008-01-01,Rabi,200.0,24.813473,9.95,2.0
NANDED,Maize,2008-01-01,Summer,100.0,33.462646,3.35,1.0
NANDED,Maize,2009-01-01,Kharif,600.0,27.772804,176.7,1.1666666666666667
NANDED,Maize,2009-01-01,Rabi,500.0,26.129496,4.725,0.4
NANDED,Maize,2009-01-01,Summer,100.0,33.791565,8.25,1.0
NANDURBAR,Maize,2007-01-01,Kharif,29800.0,27.158123,281.725,2.338926174496644
NANDURBAR,Maize,2007-01-01,Rabi,500.0,24.02938,0.6,2.6
NANDURBAR,Maize,2007-01-01,Summer,500.0,31.656712,4.2,1.4
NANDURBAR,Maize,2008-01-01,Kharif,26100.0,26.546297,159.20001,1.996168582375479
NANDURBAR,Maize,2008-01-01,Rabi,600.0,23.384218,0.0,2.833333333333333
NANDURBAR,Maize,2008-01-01,Summer,200.0,30.7753,0.0,1.5
NANDURBAR,Maize,2009-01-01,Kharif,27400.0,27.705202,125.425,2.2262773722627736
NANDURBAR,Maize,2009-01-01,Rabi,800.0,24.796831,0.3,3.0
NANDURBAR,Maize,2009-01-01,Summer,600.0,31.46606,0.05,1.3333333333333333
NASHIK,Maize,2007-01-01,Kharif,99700.0,24.024332,268.075,2.8996990972918755
NASHIK,Maize,2007-01-01,Rabi,1600.0,23.204575,0.52500004,2.3125
NASHIK,Maize,2007-01-01,Summer,400.0,28.470732,10.8,1.25
NASHIK,Maize,2008-01-01,Kharif,101600.0,23.44919,299.075,2.8858267716535435
NASHIK,Maize,2008-01-01,Rabi,2300.0,22.559834,0.6,2.8260869565217392
NASHIK,Maize,2008-01-01,Summer,200.0,27.851063,1.95,1.5
NASHIK,Maize,2009-01-01,Kharif,140900.0,24.34296,192.34999,2.2597586941092973
NASHIK,Maize,2009-01-01,Rabi,2700.0,23.693148,0.25,2.851851851851852
NASHIK,Maize,2009-01-01,Summer,700.0,28.85964,1.75,1.2857142857142858
OSMANABAD,Maize,2007-01-01,Kharif,13600.0,24.566265,176.625,0.8161764705882353
OSMANABAD,Maize,2007-01-01,Rabi,900.0,24.654373,0.0,2.6666666666666665
OSMANABAD,Maize,2007-01-01,Summer,500.0,31.323372,9.25,1.2
OSMANABAD,Maize,2008-01-01,Kharif,12600.0,24.990559,136.5,0.8095238095238095
OSMANABAD,Maize,2008-01-01,Rabi,1800.0,24.01609,13.125,1.8333333333333333
OSMANABAD,Maize,2008-01-01,Summer,200.0,31.089016,8.6,1.0
OSMANABAD,Maize,2009-01-01,Kharif,16200.0,25.297606,168.5,1.1666666666666667
OSMANABAD,Maize,2009-01-01,Rabi,1800.0,25.257195,9.875,0.4444444444444444
OSMANABAD,Maize,2009-01-01,Summer,700.0,31.836113,19.55,0.8571428571428571
PARBHANI,Maize,2007-01-01,Kharif,1500.0,26.567837,172.225,0.8
PARBHANI,Maize,2007-01-01,Rabi,800.0,24.806747,0.0,2.75
PARBHANI,Maize,2007-01-01,Summer,200.0,32.482323,6.5,1.5
PARBHANI,Maize,2008-01-01,Kharif,1500.0,26.676392,183.2,0.8
PARBHANI,Maize,2008-01-01,Rabi,900.0,24.241627,5.3750005,1.7777777777777777
PARBHANI,Maize,2008-01-01,Summer,200.0,32.821487,2.9499998,1.5
PARBHANI,Maize,2009-01-01,Kharif,1400.0,27.279785,196.15,1.1428571428571428
PARBHANI,Maize,2009-01-01,Rabi,900.0,25.310379,3.9499998,0.4444444444444444
PUNE,Maize,2007-01-01,Kharif,7400.0,24.32357,426.875,2.7972972972972974
PUNE,Maize,2007-01-01,Rabi,8200.0,24.538692,0.55,2.7804878048780486
PUNE,Maize,2007-01-01,Summer,1000.0,28.830494,25.100002,1.7
PUNE,Maize,2008-01-01,Kharif,5700.0,23.848295,406.925,2.3508771929824563
PUNE,Maize,2008-01-01,Rabi,10400.0,23.8461,4.575,2.5576923076923075
PUNE,Maize,2008-01-01,Summer,1300.0,28.501913,8.85,1.6923076923076923
PUNE,Maize,2009-01-01,Kharif,4900.0,24.505146,387.125,2.061224489795918
PUNE,Maize,2009-01-01,Rabi,11100.0,24.91257,1.325,2.7927927927927927
PUNE,Maize,2009-01-01,Summer,700.0,29.434788,2.95,1.7142857142857142
RAIGAD,Maize,2007-01-01,Rabi,200.0,23.793673,0.275,2.5
RAIGAD,Maize,2008-01-01,Rabi,200.0,23.061153,6.8250003,3.0
RATNAGIRI,Maize,2007-01-01,Rabi,100.0,25.491564,0.3,3.0
RATNAGIRI,Maize,2008-01-01,Rabi,100.0,24.736406,13.125,3.0
RATNAGIRI,Maize,2009-01-01,Rabi,100.0,25.672165,1.725,3.0
SANGLI,Maize,2007-01-01,Kharif,22400.0,23.974707,170.125,2.294642857142857
SANGLI,Maize,2007-01-01,Rabi,10600.0,25.139292,0.025,2.707547169811321
SANGLI,Maize,2007-01-01,Summer,1200.0,29.408062,25.2,1.5833333333333333
SANGLI,Maize,2008-01-01,Kharif,13400.0,23.762474,140.975,2.074626865671642
SANGLI,Maize,2008-01-01,Rabi,13300.0,23.814312,22.15,2.5864661654135337
SANGLI,Maize,2008-01-01,Summer,1300.0,28.683374,10.85,1.5384615384615383
SANGLI,Maize,2009-01-01,Kharif,14100.0,24.183239,184.05,2.4326241134751774
SANGLI,Maize,2009-01-01,Rabi,14300.0,25.120672,1.625,2.5454545454545454
SANGLI,Maize,2009-01-01,Summer,5700.0,29.733154,13.15,1.5614035087719298
SATARA,Maize,2007-01-01,Kharif,9300.0,22.646736,302.65,1.1827956989247312
SATARA,Maize,2007-01-01,Rabi,5900.0,23.02947,0.025,2.6271186440677967
SATARA,Maize,2007-01-01,Summer,800.0,27.705336,30.35,1.625
SATARA,Maize,2008-01-01,Kharif,6600.0,22.337141,247.82501,1.6515151515151516
SATARA,Maize,2008-01-01,Rabi,6000.0,21.971834,14.175,2.5166666666666666
SATARA,Maize,2008-01-01,Summer,900.0,27.114258,13.0,1.5555555555555556
SATARA,Maize,2009-01-01,Kharif,10200.0,22.807293,238.99998,2.2450980392156863
SATARA,Maize,2009-01-01,Rabi,6400.0,23.152168,2.75,3.078125
SATARA,Maize,2009-01-01,Summer,1200.0,28.082825,12.2,1.5833333333333333
SOLAPUR,Maize,2007-01-01,Kharif,19200.0,25.890047,166.7,1.3177083333333333
SOLAPUR,Maize,2007-01-01,Rabi,13200.0,26.86768,0.025,2.143939393939394
SOLAPUR,Maize,2007-01-01,Summer,900.0,32.60247,11.85,1.6666666666666667
SOLAPUR,Maize,2008-01-01,Kharif,9600.0,26.198267,102.95,2.3125
SOLAPUR,Maize,2008-01-01,Rabi,15700.0,25.34391,15.325001,2.0191082802547773
SOLAPUR,Maize,2008-01-01,Summer,1200.0,31.81321,7.2,1.6666666666666667
SOLAPUR,Maize,2009-01-01,Kharif,15400.0,26.498665,126.325,1.6168831168831168
SOLAPUR,Maize,2009-01-01,Rabi,22100.0,26.925026,4.3999996,3.3800904977375565
SOLAPUR,Maize,2009-01-01,Summer,1200.0,33.04633,16.6,1.6666666666666667
THANE,Maize,2007-01-01,Rabi,100.0,25.801409,0.625,3.0
THANE,Maize,2008-01-01,Rabi,100.0,24.926903,0.32500002,3.0
THANE,Maize,2009-01-01,Rabi,100.0,25.97204,0.0,3.0
WARDHA,Maize,2007-01-01,Kharif,100.0,27.97385,281.475,3.0
WARDHA,Maize,2008-01-01,Kharif,100.0,27.34494,220.575,2.0
WASHIM,Maize,2007-01-01,Kharif,200.0,26.469372,221.92499,3.0
WASHIM,Maize,2008-01-01,Kharif,100.0,25.954102,200.57501,3.0
WASHIM,Maize,2009-01-01,Kharif,300.0,27.073265,196.725,2.333333333333333
YAVATMAL,Maize,2007-01-01,Kharif,200.0,27.293613,269.5,3.0
YAVATMAL,Maize,2008-01-01,Kharif,500.0,26.78638,227.67499,3.0
YAVATMAL,Maize,2009-01-01,Kharif,1100.0,28.154587,242.625,2.1818181818181817
AHMEDNAGAR,Moong,2007-01-01,Kharif,21000.0,23.806892,162.625,0.6857142857142857
AHMEDNAGAR,Moong,2008-01-01,Kharif,600.0,23.551321,143.1,0.1666666666666666
AHMEDNAGAR,Moong,2009-01-01,Kharif,12800.0,24.205187,181.8,0.609375
AKOLA,Moong,2007-01-01,Kharif,67600.0,27.65188,219.775,0.6124260355029586
AKOLA,Moong,2008-01-01,Kharif,44400.0,27.026417,171.77501,0.0675675675675675
AKOLA,Moong,2009-01-01,Kharif,36300.0,28.256237,197.125,0.2617079889807162
AMRAVATI,Moong,2007-01-01,Kharif,74100.0,27.133312,254.3,0.3616734143049933
AMRAVATI,Moong,2008-01-01,Kharif,43900.0,26.404854,206.54999,0.1298405466970387
AMRAVATI,Moong,2009-01-01,Kharif,37100.0,27.877054,227.65,0.3557951482479784
AURANGABAD,Moong,2007-01-01,Kharif,10800.0,25.364769,218.175,0.9814814814814816
AURANGABAD,Moong,2008-01-01,Kharif,7000.0,25.080696,214.29999,0.7
AURANGABAD,Moong,2009-01-01,Kharif,5800.0,25.959091,218.175,0.3793103448275862
BEED,Moong,2007-01-01,Kharif,12000.0,25.9398,162.225,0.4333333333333333
BEED,Moong,2008-01-01,Kharif,4400.0,25.969276,159.875,0.25
BEED,Moong,2009-01-01,Kharif,6100.0,26.490297,185.90001,0.3114754098360656
BHANDARA,Moong,2007-01-01,Kharif,200.0,27.659676,311.9,0.5
BHANDARA,Moong,2008-01-01,Kharif,200.0,26.848595,257.05,0.5
BHANDARA,Moong,2009-01-01,Kharif,200.0,28.485165,302.8,1.0
BULDHANA,Moong,2007-01-01,Kharif,64200.0,26.11428,236.75,0.6978193146417445
BULDHANA,Moong,2008-01-01,Kharif,41500.0,25.762877,209.775,0.1060240963855421
BULDHANA,Moong,2009-01-01,Kharif,42400.0,26.806496,208.225,0.4150943396226415
CHANDRAPUR,Moong,2007-01-01,Kharif,700.0,27.901909,289.55,0.4285714285714285
CHANDRAPUR,Moong,2008-01-01,Kharif,800.0,27.359602,226.925,0.375
CHANDRAPUR,Moong,2009-01-01,Kharif,300.0,28.945341,288.375,0.6666666666666666
DHULE,Moong,2007-01-01,Kharif,25800.0,26.83617,304.8,0.5232558139534884
DHULE,Moong,2008-01-01,Kharif,17900.0,26.411572,130.975,0.1620111731843575
DHULE,Moong,2009-01-01,Kharif,20300.0,27.499107,117.149994,0.4778325123152709
GADCHIROLI,Moong,2007-01-01,Kharif,200.0,27.203485,358.19998,0.5
GADCHIROLI,Moong,2008-01-01,Kharif,100.0,26.588055,332.05002,1.0
GADCHIROLI,Moong,2009-01-01,Kharif,100.0,28.37813,383.25,1.0
GONDIA,Moong,2007-01-01,Kharif,100.0,27.401127,325.6,1.0
GONDIA,Moong,2008-01-01,Kharif,100.0,26.624361,256.7,1.0
HINGOLI,Moong,2007-01-01,Kharif,23800.0,26.072144,186.0,0.7689075630252101
HINGOLI,Moong,2008-01-01,Kharif,12200.0,26.038746,213.1,0.2049180327868852
HINGOLI,Moong,2009-01-01,Kharif,13600.0,26.85836,222.975,0.2573529411764705
JALGAON,Moong,2007-01-01,Kharif,44700.0,27.397625,255.875,0.5570469798657718
JALGAON,Moong,2008-01-01,Kharif,40300.0,27.125673,160.7,0.43424317617866
JALGAON,Moong,2009-01-01,Kharif,40300.0,28.18943,160.325,0.4665012406947891
JALNA,Moong,2007-01-01,Kharif,42900.0,25.781612,201.05,0.4638694638694638
JALNA,Moong,2008-01-01,Kharif,21200.0,25.651335,208.55,0.1132075471698113
JALNA,Moong,2009-01-01,Kharif,34400.0,26.513798,208.475,0.2732558139534883
KOLHAPUR,Moong,2007-01-01,Kharif,2700.0,23.716825,201.97499,0.5925925925925926
KOLHAPUR,Moong,2008-01-01,Kharif,2600.0,23.425827,210.3,0.0
KOLHAPUR,Moong,2009-01-01,Kharif,3000.0,23.862267,202.52501,0.6
LATUR,Moong,2007-01-01,Kharif,26600.0,24.901548,177.55,0.3045112781954887
LATUR,Moong,2008-01-01,Kharif,7700.0,25.391674,132.725,0.0909090909090909
LATUR,Moong,2009-01-01,Kharif,10600.0,25.92611,151.675,0.0849056603773584
NAGPUR,Moong,2007-01-01,Kharif,1700.0,27.745413,297.77502,0.4705882352941176
NAGPUR,Moong,2008-01-01,Kharif,1400.0,27.042223,194.45,0.3571428571428571
NAGPUR,Moong,2009-01-01,Kharif,900.0,28.595757,235.625,0.7777777777777778
NANDED,Moong,2007-01-01,Kharif,39300.0,26.81435,184.85,0.3206106870229007
NANDED,Moong,2008-01-01,Kharif,28800.0,26.917562,205.15001,0.3611111111111111
NANDED,Moong,2009-01-01,Kharif,33000.0,27.772804,176.7,0.1393939393939394
NANDURBAR,Moong,2007-01-01,Kharif,16600.0,27.158123,281.725,0.572289156626506
NANDURBAR,Moong,2008-01-01,Kharif,12600.0,26.546297,159.20001,0.5238095238095238
NANDURBAR,Moong,2009-01-01,Kharif,14200.0,27.705202,125.425,0.3873239436619718
NASHIK,Moong,2007-01-01,Kharif,11200.0,24.024332,268.075,0.7410714285714286
NASHIK,Moong,2008-01-01,Kharif,7900.0,23.44919,299.075,0.759493670886076
NASHIK,Moong,2009-01-01,Kharif,8000.0,24.34296,192.34999,0.5375
OSMANABAD,Moong,2007-01-01,Kharif,23100.0,24.566265,176.625,0.4242424242424242
OSMANABAD,Moong,2008-01-01,Kharif,11700.0,24.990559,136.5,0.1623931623931624
OSMANABAD,Moong,2009-01-01,Kharif,13900.0,25.297606,168.5,0.2589928057553957
PARBHANI,Moong,2007-01-01,Kharif,69800.0,26.567837,172.225,0.6275071633237822
PARBHANI,Moong,2008-01-01,Kharif,60800.0,26.676392,183.2,0.3569078947368421
PARBHANI,Moong,2009-01-01,Kharif,37700.0,27.279785,196.15,0.2281167108753315
PUNE,Moong,2007-01-01,Kharif,7100.0,24.32357,426.875,0.6338028169014085
PUNE,Moong,2008-01-01,Kharif,3900.0,23.848295,406.925,0.4358974358974359
PUNE,Moong,2009-01-01,Kharif,2700.0,24.505146,387.125,0.6296296296296297
RAIGAD,Moong,2007-01-01,Kharif,300.0,24.041142,690.45,0.6666666666666666
RAIGAD,Moong,2008-01-01,Kharif,300.0,23.703281,612.225,0.3333333333333333
RAIGAD,Moong,2009-01-01,Kharif,300.0,24.274973,559.75,0.3333333333333333
RATNAGIRI,Moong,2007-01-01,Kharif,200.0,24.618309,809.55,0.5
RATNAGIRI,Moong,2008-01-01,Kharif,200.0,24.420382,793.6,0.5
RATNAGIRI,Moong,2009-01-01,Kharif,200.0,24.807964,696.775,0.5
SANGLI,Moong,2007-01-01,Kharif,8600.0,23.974707,170.125,0.5465116279069767
SANGLI,Moong,2008-01-01,Kharif,2500.0,23.762474,140.975,0.16
SANGLI,Moong,2009-01-01,Kharif,4700.0,24.183239,184.05,0.574468085106383
SATARA,Moong,2007-01-01,Kharif,6800.0,22.646736,302.65,0.6764705882352942
SATARA,Moong,2008-01-01,Kharif,3400.0,22.337141,247.82501,0.9411764705882352
SATARA,Moong,2009-01-01,Kharif,5500.0,22.807293,238.99998,0.6545454545454545
SOLAPUR,Moong,2007-01-01,Kharif,3200.0,25.890047,166.7,0.78125
SOLAPUR,Moong,2008-01-01,Kharif,300.0,26.198267,102.95,0.6666666666666666
SOLAPUR,Moong,2009-01-01,Kharif,1000.0,26.498665,126.325,0.3
THANE,Moong,2007-01-01,Kharif,800.0,26.895412,413.225,0.625
THANE,Moong,2008-01-01,Kharif,800.0,26.526283,351.875,0.375
THANE,Moong,2009-01-01,Kharif,800.0,27.181408,256.25,0.375
WARDHA,Moong,2007-01-01,Kharif,600.0,27.97385,281.475,0.5
WARDHA,Moong,2008-01-01,Kharif,500.0,27.34494,220.575,0.4
WARDHA,Moong,2009-01-01,Kharif,300.0,28.797073,258.30002,0.6666666666666666
WASHIM,Moong,2007-01-01,Kharif,38100.0,26.469372,221.92499,0.6692913385826772
WASHIM,Moong,2008-01-01,Kharif,33000.0,25.954102,200.57501,0.1484848484848485
WASHIM,Moong,2009-01-01,Kharif,27600.0,27.073265,196.725,0.2065217391304347
YAVATMAL,Moong,2007-01-01,Kharif,15900.0,27.293613,269.5,0.5786163522012578
YAVATMAL,Moong,2008-01-01,Kharif,13500.0,26.78638,227.67499,0.1407407407407407
YAVATMAL,Moong,2009-01-01,Kharif,13500.0,28.154587,242.625,0.237037037037037
AHMEDNAGAR,Mustard,2007-01-01,Rabi,200.0,23.080957,0.075,0.5
AHMEDNAGAR,Mustard,2008-01-01,Rabi,100.0,22.263203,8.774999,0.0
AHMEDNAGAR,Mustard,2009-01-01,Rabi,100.0,23.337294,2.0,0.5
AKOLA,Mustard,2007-01-01,Rabi,200.0,24.36371,0.425,0.5
AKOLA,Mustard,2008-01-01,Rabi,100.0,24.109062,4.825,1.0
AKOLA,Mustard,2009-01-01,Rabi,100.0,25.657476,6.475,0.2
AMRAVATI,Mustard,2007-01-01,Rabi,800.0,24.059683,0.54999995,0.5
AURANGABAD,Mustard,2007-01-01,Rabi,600.0,23.79403,0.125,0.3333333333333333
BEED,Mustard,2007-01-01,Rabi,700.0,25.367104,0.0,0.2857142857142857
BEED,Mustard,2008-01-01,Rabi,800.0,24.34031,7.2750006,0.25
BEED,Mustard,2009-01-01,Rabi,700.0,25.540756,6.175,0.2857142857142857
BHANDARA,Mustard,2007-01-01,Rabi,300.0,23.712858,0.875,0.6666666666666666
BHANDARA,Mustard,2008-01-01,Rabi,100.0,23.339918,16.375,1.0
BHANDARA,Mustard,2009-01-01,Rabi,200.0,24.903316,3.8500001,0.5
BULDHANA,Mustard,2007-01-01,Rabi,300.0,24.110886,0.45000002,0.6666666666666666
CHANDRAPUR,Mustard,2007-01-01,Rabi,700.0,25.395897,0.475,0.5714285714285714
